#PATH-POINTS-START Path
#PATH-POINTS-START Path
0,0,120,90
1.963,-0.262,120
3.961,-0.345,120
5.96,-0.396,120
7.96,-0.432,120
9.96,-0.457,120
11.96,-0.475,120
13.96,-0.487,120
15.96,-0.495,120
17.96,-0.499,120
19.96,-0.5,120
21.96,-0.498,120
23.96,-0.493,120
25.96,-0.487,120
27.96,-0.479,120
29.96,-0.468,120
31.96,-0.457,120
33.959,-0.443,120
35.959,-0.428,120
37.959,-0.412,120
39.959,-0.394,120
41.959,-0.375,120
43.959,-0.355,120
45.959,-0.333,120
47.959,-0.31,120
49.959,-0.285,120
51.959,-0.259,120
53.958,-0.231,120
55.958,-0.201,120
57.958,-0.169,120
59.957,-0.132,120
61.957,-0.087,120
62.753,-0.007,120
60.96,0,120,90
60.96,0,0,90
#PATH.JERRYIO-DATA {"appVersion":"0.11.0","format":"path.jerryio v0.1","gc":{"robotWidth":11.811023622047244,"robotHeight":11.811023622047244,"robotIsHolonomic":false,"showRobot":false,"uol":2.54,"pointDensity":0.7874015748031495,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2026 - Push Back","signature":"V5RC-PushBack-H2H-TopDownHighlighted-TileColor66_71","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":600,"label":"600"},"step":1,"from":40,"to":120},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1}},"name":"Path","uid":"apQ32L1xxY","lock":false,"visible":true},{"segments":[{"controls":[{"uid":"P5wWrgUb7Y","x":0,"y":0,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"XpcAUlMvVE","x":0,"y":-0.4426322423801416,"lock":false,"visible":true,"__type":"control"},{"uid":"kXuwGWObo4","x":30.64306127977497,"y":0,"lock":false,"visible":true,"__type":"control"},{"uid":"Pplpdx4wWR","x":24,"y":0,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"AzeKBliIBy"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":600,"label":"600"},"step":1,"from":40,"to":120},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1}},"name":"Path","uid":"HoL3xF2Fvh","lock":false,"visible":true}]}
